strategy,signal_at,created_at,side,entry_price,stop_loss,take_profit,reason,status,rejection_reason,position_id
S100 M3 Combo Scalper,2026-08-05 06:40:04.646379+00:00,2026-08-05 06:40:04.646399+00:00,BUY,4174.57,4169.94,4186.15,S100_FVG_LONG,REJECTED,entry_drift: drift +0.98pt vs budget 0.50pt (ltp 4175.55),
S99 MSS FVG Reversal,2026-08-05 06:45:01.399023+00:00,2026-08-05 06:45:01.399060+00:00,BUY,4173.35,4167.46,4182.19,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +2.56pt vs budget 0.50pt (ltp 4175.91),
S100 M3 Combo Scalper,2026-08-05 07:03:03.945774+00:00,2026-08-05 07:03:03.945796+00:00,BUY,4174.91,4172.55,4180.8,S100_OB_LONG,PLACED,,e668994c-8824-40a2-8f67-9f1a8771b4fd
S99 MSS FVG Reversal,2026-08-05 08:01:02.460097+00:00,2026-08-05 08:01:02.460117+00:00,SELL,4172.615,4176.55,4166.71,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +1.35pt vs budget 0.50pt (ltp 4171.27),
S100 M3 Combo Scalper,2026-08-05 08:02:01.997772+00:00,2026-08-05 08:02:01.997793+00:00,BUY,4169.74,4167.31,4175.82,S100_FVG_LONG,PLACED,,bbac4516-c824-42a9-827e-88c844b48557
S100 M3 Combo Scalper,2026-08-05 08:46:05.758496+00:00,2026-08-05 08:46:05.758518+00:00,BUY,4164.39,4162.49,4169.14,S100_OB_LONG,PLACED,,52a96f53-359c-4d17-bacd-d4b9c446bfb5
S99 MSS FVG Reversal,2026-08-05 09:33:01.594873+00:00,2026-08-05 09:33:01.594892+00:00,SELL,4158.535,4160.17,4156.08,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +1.12pt vs budget 0.41pt (ltp 4157.41),
S99 MSS FVG Reversal,2026-08-05 11:23:05.860343+00:00,2026-08-05 11:23:05.860364+00:00,BUY,4170.03,4165.94,4176.16,S99_MSS_FVG_LONG,PLACED,,06516174-7192-4afc-b28f-8f82af893de2
S99 MSS FVG Reversal,2026-08-05 12:30:05.583812+00:00,2026-08-05 12:30:05.583832+00:00,BUY,4205.265,4198.72,4215.08,S99_MSS_FVG_LONG,REJECTED,news_blackout,
S100 M3 Combo Scalper,2026-08-05 13:13:06.143976+00:00,2026-08-05 13:13:06.143997+00:00,BUY,4190.85,4185.61,4203.98,S100_FVG_LONG,PLACED,,42ebed6d-3694-4d62-95f3-cc826d0c8787
S100 M3 Combo Scalper,2026-08-05 14:03:05.375858+00:00,2026-08-05 14:03:05.375879+00:00,BUY,4208.85,4202.82,4223.91,S100_RSI3_MOMO_LONG,PLACED,,149af47d-ee34-49e3-8018-4c635bfbe872
S100 M3 Combo Scalper,2026-08-05 14:23:01.474122+00:00,2026-08-05 14:23:01.474148+00:00,BUY,4233.43,4228.11,4246.72,S100_OB_LONG,REJECTED,entry_drift: drift +0.59pt vs budget 0.50pt (ltp 4234.02),
S99 MSS FVG Reversal,2026-08-05 14:52:03.566150+00:00,2026-08-05 14:52:03.566169+00:00,BUY,4241.295,4232.18,4254.97,S99_MSS_FVG_LONG,PLACED,,55f7a186-e088-4faa-976d-b1fa71a1a991
S100 M3 Combo Scalper,2026-08-05 14:52:03.708096+00:00,2026-08-05 14:52:03.708116+00:00,BUY,4241.3,4232.66,4262.88,S100_FVG_LONG,PLACED,,25589d57-1c7e-464c-b7d0-75c863586631
S100 M3 Combo Scalper,2026-08-05 15:07:04.806711+00:00,2026-08-05 15:07:04.806738+00:00,BUY,4255.43,4244.54,4282.66,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-05 15:16:03.782118+00:00,2026-08-05 15:16:03.782137+00:00,BUY,4257.44,4253.75,4266.65,S100_OB_LONG,REJECTED,open_position_cap,
S99 MSS FVG Reversal,2026-08-05 15:19:02.206184+00:00,2026-08-05 15:19:02.206209+00:00,BUY,4251.835,4243.82,4263.86,S99_MSS_FVG_LONG,REJECTED,entry_drift: drift +2.19pt vs budget 0.50pt (ltp 4254.02),
S100 M3 Combo Scalper,2026-08-05 15:29:03.953851+00:00,2026-08-05 15:29:03.953872+00:00,BUY,4258.15,4253.0,4271.01,S100_OB_LONG,REJECTED,entry_drift: drift +1.02pt vs budget 0.50pt (ltp 4259.16),
S100 M3 Combo Scalper,2026-08-06 01:03:04.829174+00:00,2026-08-06 01:03:04.829196+00:00,BUY,4298.52,4291.47,4316.13,S100_RSI3_MOMO_LONG,PLACED,,860bf273-248d-486e-a81a-d4d65c3ba9fb
S100 M3 Combo Scalper,2026-08-06 01:43:01.642893+00:00,2026-08-06 01:43:01.642914+00:00,BUY,4288.47,4283.21,4301.63,S100_FVG_LONG,REJECTED,entry_drift: drift +1.17pt vs budget 0.50pt (ltp 4289.64),
S100 M3 Combo Scalper,2026-08-06 02:12:01.509222+00:00,2026-08-06 02:12:01.509246+00:00,BUY,4299.16,4290.08,4321.86,S100_FVG_LONG,PLACED,,3c23a6ce-5e50-44c0-aeef-c782b008062e
S100 M3 Combo Scalper,2026-08-06 04:23:06.086805+00:00,2026-08-06 04:23:06.086827+00:00,SELL,4263.38,4267.11,4254.03,S100_OB_SHORT,PLACED,,f98095a0-cb1a-4e0c-9bc9-d8d960a6d706
S100 M3 Combo Scalper,2026-08-06 04:36:04.011933+00:00,2026-08-06 04:36:04.011955+00:00,SELL,4259.22,4260.89,4255.06,S100_FVG_SHORT,PLACED,,ef1bc0e7-da4e-4675-9376-b330186ecd91
S100 M3 Combo Scalper,2026-08-06 06:16:05.558745+00:00,2026-08-06 06:16:05.558766+00:00,SELL,4261.09,4266.05,4248.67,S100_FVG_SHORT,REJECTED,entry_drift: drift +2.62pt vs budget 0.50pt (ltp 4258.47),
S100 M3 Combo Scalper,2026-08-06 06:46:03.484723+00:00,2026-08-06 06:46:03.484745+00:00,SELL,4257.36,4258.35,4254.9,S100_OB_SHORT,REJECTED,sl_too_tight: 0.99pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-06 06:59:05.829531+00:00,2026-08-06 06:59:05.829560+00:00,SELL,4254.87,4256.65,4250.42,S100_FVG_SHORT,PLACED,,5ccd60a5-725b-4135-8366-81175fbdb968
S99 MSS FVG Reversal,2026-08-06 07:21:03.147172+00:00,2026-08-06 07:21:03.147192+00:00,BUY,4261.495,4259.35,4264.71,S99_MSS_FVG_LONG,PLACED,,c1c79f2a-f7a0-404e-b66f-1596aacbc1a2
S100 M3 Combo Scalper,2026-08-06 07:42:05.740756+00:00,2026-08-06 07:42:05.740777+00:00,SELL,4257.42,4260.24,4250.37,S100_RSI3_MOMO_SHORT,PLACED,,62dc6298-2fbd-4055-9aa3-28a23efda868
S99 MSS FVG Reversal,2026-08-06 07:55:02.853644+00:00,2026-08-06 07:55:02.853662+00:00,SELL,4258.37,4260.79,4254.74,S99_MSS_FVG_SHORT,REJECTED,no_add_to_loser,
S100 M3 Combo Scalper,2026-08-06 07:57:21.604439+00:00,2026-08-06 07:57:21.604462+00:00,SELL,4261.07,4263.43,4255.17,S100_OB_SHORT,REJECTED,entry_drift: drift +1.49pt vs budget 0.50pt (ltp 4259.57),
S99 MSS FVG Reversal,2026-08-06 08:21:05.389272+00:00,2026-08-06 08:21:05.389290+00:00,BUY,4267.725,4264.12,4273.13,S99_MSS_FVG_LONG,PLACED,,fb7d24cf-dfb3-4d9a-9b8e-5d12e1f4f5d6
S100 M3 Combo Scalper,2026-08-06 08:25:04.163804+00:00,2026-08-06 08:25:04.163826+00:00,SELL,4266.89,4269.77,4259.67,S100_OB_SHORT,PLACED,,dc93784c-e670-49e5-84de-22dc7d599767
S100 M3 Combo Scalper,2026-08-06 08:39:04.645174+00:00,2026-08-06 08:39:04.645193+00:00,BUY,4271.89,4268.68,4279.91,S100_FVG_LONG,PLACED,,ba6b97fe-f44d-4e98-a422-471b0f5d12a3
S99 MSS FVG Reversal,2026-08-06 08:42:03.333094+00:00,2026-08-06 08:42:03.333116+00:00,BUY,4270.945,4268.51,4274.6,S99_MSS_FVG_LONG,REJECTED,no_add_to_loser,
S99 MSS FVG Reversal,2026-08-06 11:32:05.338950+00:00,2026-08-06 11:32:05.338971+00:00,SELL,4266.525,4267.69,4264.78,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.16pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-06 13:17:02.553868+00:00,2026-08-06 13:17:02.553888+00:00,SELL,4239.765,4251.44,4222.25,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +0.82pt vs budget 0.50pt (ltp 4238.95),
S100 M3 Combo Scalper,2026-08-06 13:20:22.222563+00:00,2026-08-06 13:20:22.222584+00:00,SELL,4242.2,4247.22,4229.64,S100_FVG_SHORT,PLACED,,0330e5e6-0ebf-4de3-b3ed-787d4fd293e2
S100 M3 Combo Scalper,2026-08-06 14:31:04.902256+00:00,2026-08-06 14:31:04.902276+00:00,SELL,4270.04,4274.99,4257.66,S100_OB_SHORT,REJECTED,entry_drift: drift +0.85pt vs budget 0.50pt (ltp 4269.19),
S100 M3 Combo Scalper,2026-08-06 14:51:03.525740+00:00,2026-08-06 14:51:03.525766+00:00,BUY,4263.8,4261.71,4269.02,S100_OB_LONG,REJECTED,entry_drift: drift +1.95pt vs budget 0.50pt (ltp 4265.76),
S100 M3 Combo Scalper,2026-08-06 15:03:02.576437+00:00,2026-08-06 15:03:02.576461+00:00,BUY,4269.88,4263.91,4284.81,S100_OB_LONG,REJECTED,entry_drift: drift +1.12pt vs budget 0.50pt (ltp 4271.00),
S99 MSS FVG Reversal,2026-08-06 15:27:21.522941+00:00,2026-08-06 15:27:21.522961+00:00,SELL,4258.33,4263.41,4250.71,S99_MSS_FVG_SHORT,PLACED,,be407e3d-d91d-41d9-8730-77d51047bcf4
S99 MSS FVG Reversal,2026-08-06 15:41:02.580392+00:00,2026-08-06 15:41:02.580410+00:00,SELL,4252.875,4254.96,4249.75,S99_MSS_FVG_SHORT,REJECTED,entry_drift: drift +1.16pt vs budget 0.50pt (ltp 4251.72),
S100 M3 Combo Scalper,2026-08-06 15:41:04.827009+00:00,2026-08-06 15:41:04.827029+00:00,SELL,4252.98,4259.67,4236.25,S100_OB_SHORT,REJECTED,entry_drift: drift +1.84pt vs budget 0.50pt (ltp 4251.14),
S100 M3 Combo Scalper,2026-08-07 01:50:03.826399+00:00,2026-08-07 01:50:03.826424+00:00,BUY,4252.94,4249.19,4262.31,S100_FVG_LONG,REJECTED,entry_drift: drift +0.67pt vs budget 0.50pt (ltp 4253.61),
S100 M3 Combo Scalper,2026-08-07 02:37:04.814268+00:00,2026-08-07 02:37:04.814289+00:00,BUY,4253.74,4251.78,4258.65,S100_OB_LONG,PLACED,,ab516d10-00ae-4160-b2f6-d4059d41134c
S100 M3 Combo Scalper,2026-08-07 03:11:06.162988+00:00,2026-08-07 03:11:06.163008+00:00,BUY,4256.22,4254.24,4261.17,S100_FVG_LONG,PLACED,,25130bbe-591a-479b-8221-15dd93192842
S100 M3 Combo Scalper,2026-08-07 04:04:05.858795+00:00,2026-08-07 04:04:05.858824+00:00,BUY,4262.81,4260.54,4268.5,S100_FVG_LONG,PLACED,,2e788e6e-b052-41d5-9402-1ca65cd8710d
S100 M3 Combo Scalper,2026-08-07 05:00:23.453127+00:00,2026-08-07 05:00:23.453148+00:00,BUY,4265.39,4263.44,4270.25,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-07 05:18:03.836255+00:00,2026-08-07 05:18:03.836280+00:00,BUY,4268.24,4265.18,4275.89,S100_FVG_LONG,PLACED,,a5e47456-5ca5-4a78-bae5-53061663bbfb
S100 M3 Combo Scalper,2026-08-07 05:41:05.890364+00:00,2026-08-07 05:41:05.890386+00:00,BUY,4273.06,4271.0,4278.23,S100_FVG_LONG,PLACED,,51194b0b-5e08-40a3-8217-48e003a82cd3
S100 M3 Combo Scalper,2026-08-07 06:16:05.726468+00:00,2026-08-07 06:16:05.726495+00:00,BUY,4285.98,4283.0,4293.41,S100_FVG_LONG,PLACED,,63091c92-7630-4dcc-88ec-9f84888a0b83
S100 M3 Combo Scalper,2026-08-07 06:24:05.191345+00:00,2026-08-07 06:24:05.191363+00:00,BUY,4289.99,4285.74,4300.63,S100_RSI3_MOMO_LONG,REJECTED,open_position_cap,
S99 MSS FVG Reversal,2026-08-07 06:31:01.256725+00:00,2026-08-07 06:31:01.256746+00:00,BUY,4281.41,4279.68,4284.0,S99_MSS_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -123.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-07 06:50:04.648391+00:00,2026-08-07 06:50:04.648414+00:00,BUY,4291.58,4286.58,4299.08,S99_MSS_FVG_LONG,PLACED,,5f01957b-038e-4add-acaa-a6b4292ccbec
S100 M3 Combo Scalper,2026-08-07 06:50:05.713384+00:00,2026-08-07 06:50:05.713405+00:00,BUY,4291.23,4286.81,4302.31,S100_FVG_LONG,PLACED,,c72f4eb8-45b7-432f-af83-52cabb30c859
S100 M3 Combo Scalper,2026-08-10 01:01:02.655374+00:00,2026-08-10 01:01:02.655413+00:00,SELL,4332.92,4335.01,4327.7,S100_FVG_SHORT,REJECTED,entry_drift: drift +1.02pt vs budget 0.50pt (ltp 4331.90),
S100 M3 Combo Scalper,2026-08-10 01:34:05.815268+00:00,2026-08-10 01:34:05.815289+00:00,SELL,4317.72,4324.4,4301.0,S100_FVG_SHORT,PLACED,,70a293ee-bf2d-4c1f-99e8-24ce98395fb9
S100 M3 Combo Scalper,2026-08-10 03:20:01.766767+00:00,2026-08-10 03:20:01.766792+00:00,SELL,4323.35,4324.64,4320.12,S100_OB_SHORT,REJECTED,sl_too_tight: 1.29pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-10 04:06:02.432346+00:00,2026-08-10 04:06:02.432369+00:00,SELL,4326.45,4327.24,4324.5,S100_OB_SHORT,REJECTED,sl_too_tight: 0.79pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-10 04:46:21.796787+00:00,2026-08-10 04:46:21.796808+00:00,SELL,4332.52,4334.92,4326.54,S100_FVG_SHORT,PLACED,,bfad9212-66a2-43a6-9939-24d1e1510b48
S100 M3 Combo Scalper,2026-08-10 05:39:02.176200+00:00,2026-08-10 05:39:02.176227+00:00,BUY,4340.05,4336.95,4347.8,S100_RSI3_MOMO_LONG,PLACED,,43524066-11e3-4533-bf02-491c27a87db0
S100 M3 Combo Scalper,2026-08-10 05:56:02.073759+00:00,2026-08-10 05:56:02.073780+00:00,BUY,4347.7,4345.02,4354.39,S100_FVG_LONG,PLACED,,0106307c-06a6-4a5d-a7b2-7be2a67143e9
S100 M3 Combo Scalper,2026-08-10 06:16:04.357087+00:00,2026-08-10 06:16:04.357117+00:00,BUY,4347.27,4345.18,4352.52,S100_FVG_LONG,REJECTED,entry_drift: drift +1.74pt vs budget 0.50pt (ltp 4349.02),
S100 M3 Combo Scalper,2026-08-10 06:37:02.543529+00:00,2026-08-10 06:37:02.543549+00:00,BUY,4346.72,4344.99,4351.05,S100_FVG_LONG,REJECTED,entry_drift: drift +0.66pt vs budget 0.43pt (ltp 4347.38),
S100 M3 Combo Scalper,2026-08-10 06:57:02.823253+00:00,2026-08-10 06:57:02.823274+00:00,BUY,4358.39,4355.03,4366.79,S100_RSI3_MOMO_LONG,REJECTED,entry_drift: drift +0.52pt vs budget 0.50pt (ltp 4358.91),
S99 MSS FVG Reversal,2026-08-10 07:02:05.375472+00:00,2026-08-10 07:02:05.375502+00:00,BUY,4355.185,4348.96,4364.52,S99_MSS_FVG_LONG,PLACED,,9e8894e8-34ef-4b44-b61f-8a8da45fcf0b
S99 MSS FVG Reversal,2026-08-10 07:52:01.387981+00:00,2026-08-10 07:52:01.387999+00:00,BUY,4356.425,4354.21,4359.75,S99_MSS_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-10 07:56:05.207314+00:00,2026-08-10 07:56:05.207335+00:00,BUY,4355.1,4352.89,4360.6,S100_OB_LONG,PLACED,,32e134c8-494b-4708-ba9f-2262b7bcb91f
S99 MSS FVG Reversal,2026-08-10 09:42:05.247178+00:00,2026-08-10 09:42:05.247201+00:00,SELL,4344.215,4345.58,4342.17,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.36pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-10 10:53:05.174317+00:00,2026-08-10 10:53:05.174341+00:00,SELL,4340.175,4340.98,4338.97,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 0.80pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-10 11:22:01.024817+00:00,2026-08-10 11:22:01.024834+00:00,SELL,4331.54,4333.87,4328.05,S99_MSS_FVG_SHORT,PLACED,,125fabf5-cd55-4058-937d-9ab0fd1e5db5
S100 M3 Combo Scalper,2026-08-10 13:06:02.079384+00:00,2026-08-10 13:06:02.079410+00:00,SELL,4331.3,4335.63,4320.49,S100_OB_SHORT,REJECTED,entry_drift: drift +0.63pt vs budget 0.50pt (ltp 4330.67),
S99 MSS FVG Reversal,2026-08-10 13:41:03.438981+00:00,2026-08-10 13:41:03.439001+00:00,BUY,4336.395,4334.38,4339.42,S99_MSS_FVG_LONG,PLACED,,3ed98dae-e27e-433a-ab93-5e7bce69d031
S99 MSS FVG Reversal,2026-08-10 14:02:02.056855+00:00,2026-08-10 14:02:02.056874+00:00,SELL,4324.935,4326.23,4322.99,S99_MSS_FVG_SHORT,REJECTED,sl_too_tight: 1.29pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-10 14:23:03.300895+00:00,2026-08-10 14:23:03.300917+00:00,SELL,4337.59,4339.62,4332.49,S100_OB_SHORT,REJECTED,soft_daily_brake: daily P&L -126.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-10 15:09:04.084363+00:00,2026-08-10 15:09:04.084384+00:00,BUY,4345.6,4344.06,4349.44,S100_OB_LONG,REJECTED,soft_daily_brake: daily P&L -124.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-10 15:18:03.611698+00:00,2026-08-10 15:18:03.611718+00:00,BUY,4349.93,4346.28,4359.06,S100_RSI3_MOMO_LONG,REJECTED,soft_daily_brake: daily P&L -124.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-10 15:26:05.370349+00:00,2026-08-10 15:26:05.370367+00:00,BUY,4348.89,4346.62,4354.56,S100_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -124.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 01:37:05.982853+00:00,2026-08-11 01:37:05.982874+00:00,BUY,4418.36,4415.05,4426.64,S100_FVG_LONG,PLACED,,9ac55a65-b3b1-4c21-96da-ea9fadc0a9e5
S100 M3 Combo Scalper,2026-08-11 02:00:02.045016+00:00,2026-08-11 02:00:02.045061+00:00,BUY,4429.63,4427.02,4436.15,S100_FVG_LONG,PLACED,,02c85f3f-de73-4e68-8e3f-080e340a8443
S100 M3 Combo Scalper,2026-08-11 02:20:04.512546+00:00,2026-08-11 02:20:04.512567+00:00,BUY,4432.11,4426.34,4446.54,S100_FVG_LONG,PLACED,,6528239f-a503-4c75-8ac2-f9a1238880d6
S100 M3 Combo Scalper,2026-08-11 03:44:04.218271+00:00,2026-08-11 03:44:04.218400+00:00,BUY,4417.45,4414.9,4423.83,S100_OB_LONG,PLACED,,9b1cb9f9-ea6c-491b-82ae-bc45319e3ce9
S100 M3 Combo Scalper,2026-08-11 04:05:04.785941+00:00,2026-08-11 04:05:04.785960+00:00,BUY,4417.9,4415.84,4423.04,S100_OB_LONG,PLACED,,62c6ed3c-e47d-4ba8-a6f9-cdedea5984c9
S100 M3 Combo Scalper,2026-08-11 05:37:04.256028+00:00,2026-08-11 05:37:04.256077+00:00,SELL,4385.19,4392.03,4368.08,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -139.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 06:02:01.395275+00:00,2026-08-11 06:02:01.395301+00:00,SELL,4377.3,4379.56,4371.62,S100_OB_SHORT,REJECTED,soft_daily_brake: daily P&L -139.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 06:24:02.426873+00:00,2026-08-11 06:24:02.426933+00:00,SELL,4372.88,4376.46,4363.92,S100_OB_SHORT,REJECTED,soft_daily_brake: daily P&L -139.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 06:38:04.783570+00:00,2026-08-11 06:38:04.783590+00:00,SELL,4367.97,4371.46,4359.23,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -139.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 07:19:05.085838+00:00,2026-08-11 07:19:05.085866+00:00,SELL,4361.83,4364.04,4356.3,S100_OB_SHORT,REJECTED,soft_daily_brake: daily P&L -139.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 07:46:02.320002+00:00,2026-08-11 07:46:02.320029+00:00,SELL,4358.81,4360.95,4353.45,S100_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -139.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-11 08:48:02.243517+00:00,2026-08-11 08:48:02.243550+00:00,BUY,4374.25,4371.73,4378.03,S99_MSS_FVG_LONG,PLACED,,f97fb5a2-da3d-450b-b992-2133a493cfad
S99 MSS FVG Reversal,2026-08-11 10:40:01.558960+00:00,2026-08-11 10:40:01.558981+00:00,BUY,4378.245,4377.37,4379.56,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 0.88pt < 1.5pt,
S99 MSS FVG Reversal,2026-08-11 11:13:03.846466+00:00,2026-08-11 11:13:03.846487+00:00,BUY,4388.905,4381.99,4399.28,S99_MSS_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -137.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-11 12:24:04.373593+00:00,2026-08-11 12:24:04.373613+00:00,BUY,4391.735,4387.04,4398.78,S99_MSS_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -121.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 13:15:01.369772+00:00,2026-08-11 13:15:01.369795+00:00,BUY,4397.83,4393.68,4408.2,S100_OB_LONG,REJECTED,soft_daily_brake: daily P&L -121.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 13:26:04.774359+00:00,2026-08-11 13:26:04.774396+00:00,BUY,4395.78,4392.9,4402.99,S100_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -121.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 13:49:04.742863+00:00,2026-08-11 13:49:04.742884+00:00,BUY,4394.9,4389.2,4409.17,S100_OB_LONG,REJECTED,soft_daily_brake: daily P&L -121.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 14:42:05.797794+00:00,2026-08-11 14:42:05.797815+00:00,BUY,4393.34,4388.58,4405.24,S100_RSI3_MOMO_LONG,REJECTED,soft_daily_brake: daily P&L -121.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-11 15:09:01.695515+00:00,2026-08-11 15:09:01.695538+00:00,BUY,4390.19,4387.39,4397.18,S100_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -121.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-11 15:11:02.087483+00:00,2026-08-11 15:11:02.087591+00:00,BUY,4389.375,4386.25,4394.06,S99_MSS_FVG_LONG,REJECTED,soft_daily_brake: daily P&L -121.00 USD <= -120 soft brake,
S99 MSS FVG Reversal,2026-08-11 15:46:04.653601+00:00,2026-08-11 15:46:04.653620+00:00,SELL,4376.31,4377.96,4373.84,S99_MSS_FVG_SHORT,REJECTED,soft_daily_brake: daily P&L -121.00 USD <= -120 soft brake,
S100 M3 Combo Scalper,2026-08-12 01:22:04.433574+00:00,2026-08-12 01:22:04.433595+00:00,BUY,4390.54,4389.51,4393.12,S100_OB_LONG,REJECTED,sl_too_tight: 1.03pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-12 02:24:04.166750+00:00,2026-08-12 02:24:04.166770+00:00,BUY,4403.78,4400.51,4411.95,S100_RSI3_MOMO_LONG,PLACED,,2016cbab-fad2-4495-a471-e2c78930a4f2
S100 M3 Combo Scalper,2026-08-12 03:23:04.714000+00:00,2026-08-12 03:23:04.714020+00:00,BUY,4405.23,4402.76,4411.43,S100_FVG_LONG,PLACED,,8631016f-c8cc-47e2-86c5-a457ae6fc2a4
S100 M3 Combo Scalper,2026-08-12 04:32:22.572478+00:00,2026-08-12 04:32:22.572497+00:00,BUY,4397.53,4396.24,4400.75,S100_OB_LONG,REJECTED,sl_too_tight: 1.29pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-12 04:57:01.808405+00:00,2026-08-12 04:57:01.808428+00:00,BUY,4399.51,4397.29,4405.07,S100_OB_LONG,REJECTED,entry_drift: drift +0.51pt vs budget 0.50pt (ltp 4400.02),
S100 M3 Combo Scalper,2026-08-12 05:08:03.659824+00:00,2026-08-12 05:08:03.659844+00:00,BUY,4401.12,4400.54,4402.62,S100_OB_LONG,REJECTED,sl_too_tight: 0.58pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-12 05:09:05.475494+00:00,2026-08-12 05:09:05.475517+00:00,BUY,4403.39,4401.24,4408.77,S100_RSI3_MOMO_LONG,PLACED,,be06bb31-2c86-4c58-a43c-0dbaf5fabb76
S100 M3 Combo Scalper,2026-08-12 06:03:02.085275+00:00,2026-08-12 06:03:02.085303+00:00,BUY,4390.19,4386.26,4400.01,S100_FVG_LONG,PLACED,,502c1f9f-9a1c-48dd-be95-ec9d96f8daf6
S100 M3 Combo Scalper,2026-08-12 06:28:02.895785+00:00,2026-08-12 06:28:02.895806+00:00,BUY,4387.23,4385.24,4392.22,S100_OB_LONG,REJECTED,entry_drift: drift +1.40pt vs budget 0.50pt (ltp 4388.63),
S99 MSS FVG Reversal,2026-08-12 07:05:05.421860+00:00,2026-08-12 07:05:05.421879+00:00,BUY,4401.25,4400.02,4403.09,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 1.23pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-12 07:36:04.029945+00:00,2026-08-12 07:36:04.029966+00:00,BUY,4404.73,4401.78,4412.12,S100_RSI3_MOMO_LONG,PLACED,,ec3b0696-4b72-4662-b0bf-562f8a23c152
S100 M3 Combo Scalper,2026-08-12 07:54:04.043146+00:00,2026-08-12 07:54:04.043165+00:00,BUY,4408.73,4406.41,4414.55,S100_RSI3_MOMO_LONG,REJECTED,open_position_cap,
S99 MSS FVG Reversal,2026-08-12 07:57:04.057084+00:00,2026-08-12 07:57:04.057107+00:00,BUY,4405.91,4404.91,4407.41,S99_MSS_FVG_LONG,REJECTED,sl_too_tight: 1.00pt < 1.5pt,
S100 M3 Combo Scalper,2026-08-12 08:09:04.750562+00:00,2026-08-12 08:09:04.750582+00:00,BUY,4408.33,4405.99,4414.19,S100_FVG_LONG,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-14 01:07:22.262560+00:00,2026-08-14 01:07:22.262582+00:00,SELL,4332.39,4340.07,4313.18,S100_FVG_SHORT,PLACED,,b721a2ac-c1e1-42d8-9e5b-fc49479e9846
S100 M3 Combo Scalper,2026-08-14 01:24:04.984768+00:00,2026-08-14 01:24:04.984789+00:00,SELL,4319.59,4325.36,4305.15,S100_RSI3_MOMO_SHORT,REJECTED,open_position_cap,
S100 M3 Combo Scalper,2026-08-14 01:37:05.769295+00:00,2026-08-14 01:37:05.769315+00:00,SELL,4315.24,4319.03,4305.77,S100_FVG_SHORT,REJECTED,open_position_cap,
